item,itemLabel,startDate,endDate,sourceDate,psid
Q21525768,Clelio Galassi,1990,2002,2022-06-20,Q21525768-9B8DC7D9-FB01-4A0D-B89E-EC7AF6403F9C
Q377856,Fiorenzo Stolfi,2002,2002,2022-06-20,Q377856-434D71E0-FD8A-41B2-BDEC-D8A057B94A90
Q3902925,Pier Marino Menicucci,2002,2002,2022-06-20,Q3902925-D2386D22-A607-4845-91EC-4D2E3F5F093B
Q3902926,Pier Marino Mularoni,2002,2006,2022-06-20,Q3902926-E9119CBE-FD57-4257-9470-89ABC05E1762
Q3972566,Stefano Macina,2006,2008,2022-06-20,Q3972566-87429142-E688-4F06-9BBE-0D7B2EE5CB61
Q694614,Gabriele Gatti,2008,2010,2022-06-20,Q694614-ECFCA1BE-124C-4382-A9FE-695B1618DD1A
Q6693543,Pasquale Valentini,2010,2012,2022-06-20,Q6693543-E1B23846-E927-4358-8ED8-DC9DECE84BCC
Q18221867,Claudio Felici,2012,2014,2022-06-20,Q18221867-F55CCDBF-3601-4F83-BE54-1B7B7913F9F0
Q15039600,Gian Carlo Capicchioni,2014,2016,2022-06-20,Q15039600-F82DEE7A-6B9B-42BE-9B4E-C3C472D706CD
Q28870189,Simone Celli,2016-12-27,2018,,Q28870189-5a45efc0-4a03-d02c-505a-6da49aede615
Q63396798,Eva Guidi,2018,2020,2022-06-20,Q63396798-77B3AA4E-42BB-4D06-A658-F6A4FF85F560
Q3846151,Marco Gatti,2020-01-08,,,Q3846151-4054AEAE-2021-4363-B126-3E6D3F633174
